typeID,groupID,volume,packaged
3837,314,0.1,
3838,314,0.1,
3839,38,20.0,
3841,38,20.0,
3843,314,0.1,
3844,314,0.1,
3887,285,5.0,
3888,285,5.0,
3893,278,0.01,
3894,278,0.01,
3895,278,0.01,
3897,72,2.5,
3898,303,1.0,
3899,72,2.5,
3901,72,2.5,
3903,72,2.5,
3907,72,2.5,
3909,72,2.5,
3913,72,2.5,
3915,72,2.5,
3937,72,25.0,
3939,72,10.0,
3941,72,25.0,
3943,72,10.0,
3947,72,25.0,
3949,72,10.0,
3953,72,25.0,
3955,72,10.0,
3958,1083,0.1,
3962,1106,7600.0,
3977,72,50.0,
3979,72,50.0,
3981,72,50.0,
3983,72,50.0,
3986,585,50.0,
3987,72,50.0,
3989,72,50.0,
3993,72,50.0,
3995,72,50.0,
4009,1083,0.1,
4025,65,5.0,
4027,65,5.0,
4037,1083,0.1,
4038,1083,0.1,
4039,1083,0.1,
4042,1083,0.1,
4043,1083,0.1,
4046,1083,0.1,
4048,1083,0.1,
4050,1083,0.1,
4051,1136,5.0,
4052,1083,0.1,
4089,314,0.1,
4090,280,500.0,
4091,284,500.0,
4147,53,20.0,
4245,1088,0.1,
4246,1136,5.0,
4247,1136,5.0,
4248,899,50.0,
4250,650,50.0,
4252,650,4000.0,1000.0
4254,339,20.0,
4256,862,50.0,
4258,481,5.0,
4260,481,5.0,
4274,316,60.0,
4276,316,60.0,
4278,316,60.0,
4292,515,4000.0,1000.0
4294,515,4000.0,1000.0
4296,585,10.0,
4299,585,5.0,
4301,474,0.1,
4302,1201,234000.0,15000.0
4303,1141,0.1,
4304,1141,0.1,
4306,1201,252000.0,15000.0
4308,1201,270000.0,15000.0
4310,1201,216000.0,15000.0
4312,1136,5.0,
4320,1141,0.1,
4322,1141,0.1,
4323,1141,0.1,
4324,1141,0.1,
4325,1141,0.1,
4326,1141,0.1,
4327,1141,0.1,
4328,1141,0.1,
4329,1141,0.1,
4330,1141,0.1,
4331,1141,0.1,
4332,1141,0.1,
4333,1141,0.1,
4334,1141,0.1,
4335,1141,0.1,
4336,1141,0.1,
4337,1141,0.1,
4338,1141,0.1,
4345,77,5.0,
4346,77,5.0,
4347,77,5.0,
4348,77,5.0,
4349,77,5.0,
4358,283,1.0,
4363,28,265000.0,20000.0
4383,1189,10.0,
4385,275,0.01,
4388,28,265000.0,20000.0
4390,314,0.1,
4391,1156,25.0,
4393,645,5.0,
4395,781,5.0,
4397,781,5.0,
4399,781,5.0,
4401,781,5.0,
4403,1150,25.0,
4405,645,5.0,
4409,1154,5.0,
4411,272,0.01,
4435,43,5.0,
4471,71,5.0,
4477,71,5.0,
4529,62,5.0,
4531,62,5.0,
4533,62,5.0,
4535,62,5.0,
4569,62,10.0,
4571,62,10.0,
4573,62,10.0,
4575,62,10.0,
4579,62,10.0,
4609,62,50.0,
4611,62,50.0,
4613,62,50.0,
4615,62,50.0,
4621,62,50.0,
4787,61,5.0,
4829,76,10.0,
4831,76,10.0,
4833,76,10.0,
4835,76,10.0,
4871,61,15.0,
4955,76,2.5,
4957,76,2.5,
4959,76,2.5,
4961,76,2.5,
5007,76,5.0,
5009,76,5.0,
5011,76,5.0,
5013,76,5.0,
5047,76,20.0,
5049,76,20.0,
5051,76,20.0,
5053,76,20.0,
5087,67,5.0,
5089,67,5.0,
5091,67,5.0,
5093,67,5.0,
5137,68,5.0,
5141,68,5.0,
5175,53,5.0,
5177,53,5.0,
5179,53,5.0,
5181,53,5.0,
5215,53,5.0,
5217,53,5.0,
5219,53,5.0,
5221,53,5.0,
5233,54,5.0,
5239,54,5.0,
5245,54,5.0,
5279,290,5.0,
5281,290,5.0,
5282,290,5.0,
5299,208,5.0,
5301,208,5.0,
5302,208,5.0,
5319,291,5.0,
5320,291,5.0,
5321,291,5.0,
5322,291,5.0,
5339,209,5.0,
5340,209,5.0,
5342,209,5.0,
5361,80,5.0,
5363,80,5.0,
5365,80,5.0,
5399,52,5.0,
5403,52,5.0,
5405,52,5.0,
5439,52,5.0,
5443,52,5.0,
5445,52,5.0,
5493,765,5.0,
5533,762,5.0,
5599,763,5.0,
5631,764,5.0,
5647,78,5.0,
5649,78,5.0,
5683,63,10.0,
5693,63,5.0,
5697,63,50.0,
5719,63,10.0,
5721,63,10.0,
5723,63,10.0,
5743,63,5.0,
5745,63,5.0,
5747,63,5.0,
5755,63,50.0,
5757,63,50.0,
5759,63,50.0,
5839,60,5.0,
5849,205,5.0,
5865,82,5.0,
5867,82,5.0,
5869,82,5.0,
5871,82,5.0,
5933,59,5.0,
5945,46,10.0,
5955,46,5.0,
5971,46,10.0,
5973,46,10.0,
5975,46,10.0,
6001,46,5.0,
6003,46,5.0,
6005,46,5.0,
6041,96,5.0,
6043,96,5.0,
6045,96,5.0,
6047,96,5.0,
6073,61,10.0,
6131,47,5.0,
6135,47,5.0,
6159,212,5.0,
6160,212,5.0,
6173,213,5.0,
6176,213,5.0,
6296,210,5.0,
6325,211,5.0,
6437,40,5.0,
6439,40,5.0,
6441,40,5.0,
6443,40,5.0,
6485,39,5.0,
6527,48,5.0,
6569,49,5.0,
6631,53,5.0,
6633,53,5.0,
6635,53,5.0,
6637,53,5.0,
6671,53,5.0,
6673,53,5.0,
6675,53,5.0,
6677,53,5.0,
6715,53,5.0,
6717,53,5.0,
6719,53,5.0,
6721,53,5.0,
6757,53,10.0,
6759,53,10.0,
6761,53,10.0,
6763,53,10.0,
6805,53,10.0,
6807,53,10.0,
6809,53,10.0,
6811,53,10.0,
6859,53,10.0,
6861,53,10.0,
6863,53,10.0,
6865,53,10.0,
6919,53,10.0,
6921,53,10.0,
6923,53,10.0,
6925,53,10.0,
6959,53,10.0,
6961,53,10.0,
6963,53,10.0,
6965,53,10.0,
6999,53,20.0,
7001,53,20.0,
7003,53,20.0,
7005,53,20.0,
7043,53,20.0,
7045,53,20.0,
7047,53,20.0,
7049,53,20.0,
7083,53,20.0,
7085,53,20.0,
7087,53,20.0,
7089,53,20.0,
7123,53,20.0,
7125,53,20.0,
7127,53,20.0,
7131,53,20.0,
7167,53,20.0,
7169,53,20.0,
7171,53,20.0,
7173,53,20.0,
7247,74,5.0,
7249,74,5.0,
7251,74,5.0,
7253,74,5.0,
7287,74,5.0,
7289,74,5.0,
7291,74,5.0,
7293,74,5.0,
7327,74,10.0,
7329,74,10.0,
7331,74,10.0,
7333,74,10.0,
7367,74,10.0,
7369,74,10.0,
7371,74,10.0,
7373,74,10.0,
7407,74,20.0,
7409,74,20.0,
7411,74,20.0,
7413,74,20.0,
7447,74,20.0,
7449,74,20.0,
7451,74,20.0,
7453,74,20.0,
7487,74,5.0,
7489,74,5.0,
7491,74,5.0,
7493,74,5.0,
7535,74,5.0,
7537,74,5.0,
7539,74,5.0,
7541,74,5.0,
7579,74,5.0,
7581,74,5.0,
7583,74,5.0,
7585,74,5.0,
7619,74,10.0,
7621,74,10.0,
7623,74,10.0,
7625,74,10.0,
7663,74,10.0,
7665,74,10.0,
7667,74,10.0,
7669,74,10.0,
7703,74,10.0,
7705,74,10.0,
7707,74,10.0,
7709,74,10.0,
7743,74,20.0,
7745,74,20.0,
7747,74,20.0,
7749,74,20.0,
7783,74,20.0,
7785,74,20.0,
7787,74,20.0,
7789,74,20.0,
7827,74,20.0,
7829,74,20.0,
7831,74,20.0,
7833,74,20.0,
7997,510,10.0,
8001,508,20.0,
8007,511,10.0,
8023,511,10.0,
8025,511,10.0,
8027,511,10.0,
8089,509,5.0,
8091,509,5.0,
8101,510,10.0,
8103,510,10.0,
8105,510,10.0,
8113,508,20.0,
8115,508,20.0,
8117,508,20.0,
8133,768,5.0,
8135,768,5.0,
8175,767,5.0,
8177,767,5.0,
8225,766,5.0,
8263,769,5.0,
8295,770,5.0,
8297,770,5.0,
8335,57,5.0,
8337,57,5.0,
8419,38,20.0,
8427,38,5.0,
8433,38,10.0,
8517,38,10.0,
8521,38,5.0,
8529,38,20.0,
8531,41,5.0,
8535,41,5.0,
8537,41,5.0,
8579,41,10.0,
8583,41,10.0,
8585,41,10.0,
8635,41,25.0,
8639,41,25.0,
8641,41,25.0,
8748,285,5.0,
8759,55,5.0,
8785,55,5.0,
8787,55,5.0,
8789,55,5.0,
8815,55,5.0,
8817,55,5.0,
8819,55,5.0,
8821,55,5.0,
8863,55,5.0,
8865,55,5.0,
8867,55,5.0,
8869,55,5.0,
8903,55,5.0,
8905,55,5.0,
8907,55,5.0,
8909,55,5.0,
9071,55,10.0,
9073,55,10.0,
9091,55,10.0,
9093,55,10.0,
9127,55,10.0,
9129,55,10.0,
9131,55,10.0,
9133,55,10.0,
9135,55,10.0,
9137,55,10.0,
9139,55,10.0,
9141,55,10.0,
9207,55,10.0,
9209,55,10.0,
9211,55,10.0,
9213,55,10.0,
9247,55,20.0,
9249,55,20.0,
9251,55,20.0,
9253,55,20.0,
9287,55,20.0,
9289,55,20.0,
9291,55,20.0,
9293,55,20.0,
9327,55,20.0,
9329,55,20.0,
9331,55,20.0,
9333,55,20.0,
9367,55,20.0,
9369,55,20.0,
9371,55,20.0,
9377,55,20.0,
9411,55,5.0,
9413,55,5.0,
9415,55,5.0,
9417,55,5.0,
9451,55,10.0,
9453,55,10.0,
9455,55,10.0,
9457,55,10.0,
9491,55,20.0,
9493,55,20.0,
9495,55,20.0,
9497,55,20.0,
9521,201,5.0,
9556,295,5.0,
9562,295,5.0,
9566,295,5.0,
9568,295,5.0,
9570,295,5.0,
9574,295,5.0,
9580,295,5.0,
9582,295,5.0,
9608,77,5.0,
9622,77,5.0,
9632,77,5.0,
9646,77,5.0,
9660,77,5.0,
9668,72,50.0,
9670,72,5.0,
9678,72,50.0,
9680,72,5.0,
9702,72,2.5,
9706,72,2.5,
9728,72,10.0,
9734,72,10.0,
9744,72,5.0,
9750,72,2.5,
9762,72,10.0,
9772,72,50.0,
9784,72,5.0,
9790,72,2.5,
9800,72,10.0,
9808,72,50.0,
9826,280,0.01,
9828,1042,0.38,
9830,1034,1.5,
9832,1034,1.5,
9834,1040,6.0,
9836,1034,1.5,
9838,1034,1.5,
9840,1034,1.5,
9842,1034,1.5,
9844,280,2.0,
9846,1040,6.0,
9848,1040,6.0,
9850,280,0.2,
9852,280,0.2,
9899,745,1.0,
9941,745,1.0,
9942,745,1.0,
9943,745,1.0,
9944,302,5.0,
9947,303,1.0,
9950,303,1.0,
9956,745,1.0,
9957,742,1.0,
10039,40,5.0,
10151,303,1.0,
10152,303,1.0,
10155,303,1.0,
10156,303,1.0,
10164,303,1.0,
10165,303,1.0,
10166,303,1.0,
10188,302,5.0,
10190,302,5.0,
10204,742,1.0,
10208,745,1.0,
10209,745,1.0,
10212,745,1.0,
10213,745,1.0,
10216,745,1.0,
10217,745,1.0,
10221,745,1.0,
10222,745,1.0,
10225,745,1.0,
10226,745,1.0,
10228,749,1.0,
10244,1228,1.0,
10246,101,5.0,
10250,101,5.0,
10629,507,5.0,
10631,507,5.0,
10646,314,0.1,
10678,74,5.0,
10680,74,5.0,
10688,74,5.0,
10690,74,5.0,
10692,74,5.0,
10694,74,5.0,
10836,40,10.0,
10838,40,25.0,
10840,40,50.0,
10842,40,50.0,
10850,40,10.0,
10858,40,10.0,
10866,40,10.0,
10868,40,10.0,
10870,40,10.0,
10872,40,10.0,
10874,40,25.0,
10876,40,25.0,
10878,40,25.0,
10880,40,25.0,
10882,40,50.0,
10884,40,50.0,
10886,40,50.0,
10888,40,50.0,
10998,315,5.0,
11011,26,115000.0,10000.0
11013,314,0.1,
11066,314,0.1,
11067,314,0.1,
11068,314,0.1,
11070,314,0.1,
11071,314,0.1,
11082,255,0.01,
11083,255,0.01,
11084,255,0.01,
11105,302,5.0,
11129,31,5000.0,500.0
11132,31,5000.0,500.0
11134,31,5000.0,500.0
11172,830,23000.0,2500.0
11174,893,23000.0,2500.0
11176,831,18000.0,2500.0
11178,831,18000.0,2500.0
11182,830,17400.0,2500.0
11184,831,28100.0,2500.0
11186,831,28100.0,2500.0
11188,830,28100.0,2500.0
11190,893,28100.0,2500.0
11192,830,19400.0,2500.0
11194,893,19400.0,2500.0
11196,831,17400.0,2500.0
11198,831,17400.0,2500.0
11200,831,22500.0,2500.0
11202,831,22500.0,2500.0
11207,1216,0.01,
11215,326,25.0,
11217,326,25.0,
11219,326,5.0,
11225,326,25.0,
11227,326,25.0,
11229,326,5.0,
11235,326,25.0,
11237,326,25.0,
11239,326,5.0,
11245,326,25.0,
11247,326,25.0,
11249,326,5.0,
11255,326,25.0,
11257,326,25.0,
11259,326,5.0,
11265,326,25.0,
11267,326,25.0,
11269,326,5.0,
11277,328,20.0,
11279,329,20.0,
11283,87,6.0,
11285,87,8.0,
11287,87,16.0,
11289,87,32.0,
11293,329,5.0,
11295,329,10.0,
11297,329,25.0,
11299,329,50.0,
11301,328,20.0,
11303,328,20.0,
11305,328,20.0,
11309,329,10.0,
11311,329,10.0,
11317,329,20.0,
11319,329,20.0,
11325,329,20.0,
11327,329,20.0,
11341,329,5.0,
11343,329,5.0,
11349,329,10.0,
11351,329,10.0,
11355,325,5.0,
11357,325,10.0,
11359,325,25.0,
11365,324,28600.0,2500.0
11370,330,100.0,
11371,324,27289.0,2500.0
11377,834,28100.0,2500.0
11379,324,16500.0,2500.0
11381,324,16500.0,2500.0
11387,893,17400.0,2500.0
11393,324,28600.0,2500.0
11395,1218,0.01,
11396,468,40.0,
11399,18,0.01,
11400,324,27289.0,2500.0
11433,270,0.01,
11441,270,0.01,
11442,270,0.01,
11443,270,0.01,
11444,270,0.01,
11445,270,0.01,
11446,270,0.01,
11447,270,0.01,
11448,270,0.01,
11449,270,0.01,
11450,270,0.01,
11451,270,0.01,
11452,270,0.01,
11453,270,0.01,
11454,270,0.01,
11455,270,0.01,
11457,332,0.04,
11458,332,0.04,
11459,332,0.04,
11460,332,0.04,
11461,332,0.04,
11462,332,0.04,
11463,332,0.04,
11464,332,0.04,
11465,332,0.04,
11466,332,0.04,
11467,332,0.04,
11475,332,0.04,
11476,332,0.04,
11478,332,0.04,
11481,332,0.04,
11482,332,0.04,
11483,332,0.04,
11484,332,0.04,
11485,332,0.04,
11486,332,0.04,
11487,270,0.01,
11488,340,1500.0,150.0
11489,340,3000.0,300.0
11496,333,0.1,
11508,314,0.1,
11509,314,0.1,
11510,314,0.1,
11511,314,0.1,
11512,314,0.1,
11528,314,0.1,
11529,270,0.01,
11530,334,1.0,
11531,334,1.0,
11532,334,1.0,
11533,334,1.0,
11534,334,1.0,
11535,334,1.0,
11536,334,1.0,
11537,334,1.0,
11538,334,1.0,
11539,334,1.0,
11540,334,1.0,
11541,334,1.0,
11542,334,1.0,
11543,334,1.0,
11544,334,1.0,
11545,334,1.0,
11547,334,1.0,
11548,334,1.0,
11549,334,1.0,
11550,334,1.0,
11551,334,1.0,
11552,334,1.0,
11553,334,1.0,
11554,334,1.0,
11555,334,1.0,
11556,334,1.0,
11557,334,1.0,
11558,334,1.0,
11561,338,25.0,
11563,339,20.0,
11566,1209,0.01,
11567,30,155000000.0,10000000.0
11569,258,0.01,
11572,258,0.01,
11574,258,0.01,
11577,330,100.0,
11578,330,100.0,
11579,272,0.01,
11584,1545,0.01,
11585,314,0.1,
11586,314,0.1,
11587,314,0.1,
11588,314,0.1,
11602,314,1.0,
11603,314,0.1,
11604,314,1.0,
11606,314,1.0,
11607,314,1.0,
11608,314,1.0,
11610,526,0.1,
11635,314,1.0,
11640,315,5.0,
11642,328,5.0,
11644,328,5.0,
11646,328,5.0,
11648,328,5.0,
11654,314,1.0,
11688,334,1.0,
11689,334,1.0,
11690,334,1.0,
11691,334,1.0,
11692,334,1.0,
11693,334,1.0,
11694,334,1.0,
11695,334,1.0,
11701,283,1.0,
11702,314,1.0,
11703,314,0.1,
11707,314,2.0,
11709,283,1.0,
11723,314,0.5,
11724,355,1.0,
11725,355,1.0,
11732,355,1.0,
11733,355,1.0,
11734,355,1.0,
11735,355,1.0,
11736,355,1.0,
11737,355,1.0,
11738,355,1.0,
11739,355,1.0,
11740,355,1.0,
11741,355,1.0,
11742,283,0.1,
11746,332,0.04,
11855,281,0.5,
11856,314,180.0,
11936,27,495000.0,50000.0
11938,27,486000.0,50000.0
11940,25,22100.0,2500.0
11942,25,22100.0,2500.0
11944,314,0.2,
11957,833,96000.0,10000.0
11959,906,96000.0,10000.0
11961,906,85000.0,10000.0
11963,833,85000.0,10000.0
11965,833,120000.0,10000.0
11969,833,116000.0,10000.0
11971,906,116000.0,10000.0
11978,832,89000.0,10000.0
11985,832,107000.0,10000.0
11987,832,115000.0,10000.0
11989,832,113000.0,10000.0
11993,358,92000.0,10000.0
11995,894,92000.0,10000.0
11999,358,80000.0,10000.0
12003,358,118000.0,10000.0
12005,358,115000.0,10000.0
12011,358,101000.0,10000.0
12013,894,96000.0,10000.0
12015,358,96000.0,10000.0
12017,894,118000.0,10000.0
12019,358,118000.0,10000.0
12021,894,112000.0,10000.0
12023,358,112000.0,10000.0
12032,834,28100.0,2500.0
12034,834,28100.0,2500.0
12038,834,28100.0,2500.0
12042,324,29500.0,2500.0
12044,324,29500.0,2500.0
12049,283,2.0,
12052,46,25.0,
12054,46,50.0,
12056,46,25.0,
12058,46,5.0,
12066,46,50.0,
12068,46,5.0,
12076,46,10.0,
12084,46,10.0,
12092,257,0.01,
12093,257,0.01,
12095,257,0.01,
12096,257,0.01,
12098,257,0.01,
12102,67,5.0,
12108,54,5.0,
12110,283,3.0,
12179,270,0.01,
12180,1218,0.01,
12181,1218,0.01,
12182,1218,0.01,
12183,1218,0.01,
12184,1218,0.01,
12185,1218,0.01,
12186,1218,0.01,
12187,1218,0.01,
12188,1218,0.01,
12189,1218,0.01,
12190,1218,0.01,
12191,1218,0.01,
12192,1218,0.01,
12193,1218,0.01,
12194,1218,0.01,
12195,1218,0.01,
12196,1218,0.01,
12198,361,65.0,
12199,361,195.0,
12200,361,585.0,
12201,255,0.01,
12202,255,0.01,
12203,255,0.01,
12204,255,0.01,
12205,255,0.01,
12206,255,0.01,
12207,255,0.01,
12208,255,0.01,
12209,255,0.01,
12210,255,0.01,
12211,255,0.01,
12212,255,0.01,
12213,255,0.01,
12214,255,0.01,
12215,255,0.01,
12217,67,25.0,
12219,67,4000.0,1000.0
12221,67,5.0,
12223,67,4000.0,1000.0
12225,67,5.0,
12235,365,8000.0,
12236,365,8000.0,
12237,363,8000.0,
12238,311,6000.0,
12239,1282,6000.0,
12241,266,0.01,
12243,283,3.0,
12250,314,0.1,
12257,68,5.0,
12259,68,5.0,
12261,68,5.0,
12263,68,5.0,
12265,71,5.0,
12267,71,5.0,
12269,71,50.0,
12271,71,5.0,
12274,367,5.0,
12302,314,2.0,
12303,314,5.0,
12305,273,0.01,
12344,74,10.0,
12346,74,10.0,
12354,74,50.0,
12356,74,20.0,
12365,1209,0.01,
12366,1209,0.01,
12367,1209,0.01,
12441,256,0.01,
12442,256,0.01,
12478,314,0.3,
12484,273,0.01,
12485,273,0.01,
12486,273,0.01,
12487,273,0.01,
12557,374,1.0,
12559,374,1.0,
12563,375,1.0,
12565,375,1.0,
12608,372,0.0025,
12612,377,0.0025,
12614,377,0.0025,
12618,373,0.0025,
12620,373,0.0025,
12625,372,0.0025,
12631,376,0.0025,
12633,376,0.0025,
12709,379,5.0,
12729,1202,195000.0,20000.0
12731,380,390000.0,20000.0
12733,1202,200000.0,20000.0
12735,1202,180000.0,20000.0
12743,1202,190000.0,20000.0
12745,380,390000.0,20000.0
12747,380,385000.0,20000.0
12753,380,400000.0,20000.0
12761,376,0.025,
12765,376,0.025,
12767,376,0.0125,
12771,376,0.0125,
12773,372,0.0125,
12775,372,0.025,
12777,372,0.0125,
12779,372,0.025,
12785,377,0.0125,
12787,377,0.025,
12789,377,0.0125,
12791,377,0.025,
12801,373,0.0125,
12803,373,0.025,
12805,373,0.0125,
12807,373,0.025,
12814,375,1.0,
12816,375,1.0,
12818,375,1.0,
12820,375,1.0,
12822,374,1.0,
12824,374,1.0,
12826,374,1.0,
12828,374,1.0,
12836,1040,6.0,
12865,280,0.1,
12994,314,0.1,
12995,314,0.5,
13001,68,5.0,
13003,71,5.0,
13067,314,0.2,
13119,648,0.005,
13166,742,1.0,
13202,27,486000.0,50000.0
13204,314,0.1,
13205,314,0.1,
13206,314,0.1,
13209,744,1.0,
13210,314,0.1,
13211,314,0.1,
13212,314,0.1,
13213,314,0.1,
13214,314,0.1,
13215,314,1.0,
13216,741,1.0,
13217,742,1.0,
13218,742,1.0,
13219,742,1.0,
13220,742,1.0,
13221,742,1.0,
13222,742,1.0,
13223,742,1.0,
13224,742,1.0,
13225,742,1.0,
13226,746,1.0,
13227,746,1.0,
13228,746,1.0,
13229,746,1.0,
13230,746,1.0,
13231,746,1.0,
13232,740,1.0,
13233,1228,1.0,
13234,740,1.0,
13235,740,1.0,
13236,740,1.0,
13237,747,1.0,
13238,747,1.0,
13239,747,1.0,
13240,747,1.0,
13241,747,1.0,
13242,747,1.0,
13243,747,1.0,
13244,742,1.0,
13245,742,1.0,
13246,742,1.0,
13247,746,1.0,
13248,746,1.0,
13249,746,1.0,
13250,746,1.0,
13251,741,1.0,
13252,742,1.0,
13253,749,1.0,
13254,741,1.0,
13255,741,1.0,
13256,738,1.0,
13257,738,1.0,
13258,738,1.0,
13259,741,1.0,
13260,741,1.0,
13261,741,1.0,
13262,749,1.0,
13263,749,1.0,
13265,741,1.0,
13267,283,3.0,
13278,1217,0.01,
13279,1241,0.01,
13283,745,1.0,
13284,745,1.0,
13285,745,1.0,
13286,745,1.0,
13287,745,1.0,
13288,314,0.1,
13320,506,20.0,
13328,314,0.1,
13773,55,5.0,
13774,55,20.0,
13775,55,20.0,
13776,55,5.0,
13777,55,5.0,
13778,55,10.0,
13779,55,5.0,
13780,397,6250.0,
13781,55,5.0,
13782,55,10.0,
13783,55,10.0,
13784,55,10.0,
13785,55,20.0,
13786,55,10.0,
13787,55,20.0,
13788,55,20.0,
13791,53,20.0,
13793,53,20.0,
13795,53,5.0,
13797,53,5.0,
13799,53,10.0,
13801,53,10.0,
13803,53,5.0,
13805,53,10.0,
13807,53,10.0,
13809,53,5.0,
13811,53,5.0,
13813,53,20.0,
13815,53,20.0,
13817,53,20.0,
13819,53,10.0,
13820,53,20.0,
13821,53,20.0,
13822,53,5.0,
13823,53,5.0,
13824,53,10.0,
13825,53,10.0,
13826,53,5.0,
13827,53,10.0,
13828,53,10.0,
13829,53,5.0,
13830,53,5.0,
13831,53,20.0,
13832,53,20.0,
13833,53,10.0,
13834,53,20.0,
13837,283,1.0,
13856,654,0.015,
13864,74,5.0,
13865,74,5.0,
13866,74,5.0,
13867,74,5.0,
13868,74,10.0,
13870,74,10.0,
13872,74,10.0,
13873,74,10.0,
13874,74,20.0,
13876,74,20.0,
13878,74,20.0,
13879,74,20.0,
13880,74,10.0,
13881,74,10.0,
13882,74,20.0,
13883,74,20.0,
13884,74,10.0,
13885,74,10.0,
13886,74,5.0,
13887,74,5.0,
13888,74,5.0,
13889,74,20.0,
13890,74,20.0,
13891,74,20.0,
13892,74,10.0,
13893,74,5.0,
13894,74,5.0,
13918,314,0.1,
13919,511,10.0,
13920,511,10.0,
13921,510,10.0,
13922,510,10.0,
13923,508,20.0,
13924,508,20.0,
13925,509,5.0,
13926,509,5.0,
13927,506,20.0,
13929,506,20.0,
13931,507,5.0,
13933,507,5.0,
13935,367,5.0,
13937,367,5.0,
13939,59,5.0,
13941,205,5.0,
13943,205,5.0,
13945,302,5.0,
13947,40,25.0,
13948,40,25.0,
13949,40,10.0,
13950,40,10.0,
13951,40,5.0,
13952,40,5.0,
13953,40,50.0,
13954,40,50.0,
13955,62,50.0,
13956,62,50.0,
13957,62,50.0,
13958,62,10.0,
13959,62,10.0,
13960,62,10.0,
13962,62,5.0,
13963,62,5.0,
13964,62,5.0,
13965,77,5.0,
13966,77,5.0,
13967,77,5.0,
13968,77,5.0,
13969,77,5.0,
13970,328,5.0,
13972,328,5.0,
13974,328,5.0,
13976,328,5.0,
13978,328,5.0,
13980,328,5.0,
13982,328,5.0,
13984,328,5.0,
13986,328,5.0,
13988,328,5.0,
13990,328,5.0,
13992,328,5.0,
13994,77,5.0,
13995,77,5.0,
13996,77,5.0,
13997,77,5.0,
13998,77,5.0,
13999,98,5.0,
14001,98,5.0,
14003,98,5.0,
14005,98,5.0,
14007,98,5.0,
14009,98,5.0,
14011,98,5.0,
14013,98,5.0,
14015,98,5.0,
14017,98,5.0,
14019,98,5.0,
14021,98,5.0,
14023,98,5.0,
14025,98,5.0,
14027,98,5.0,
14029,295,5.0,
14031,295,5.0,
14033,295,5.0,
14035,295,5.0,
14037,295,5.0,
14039,295,5.0,
14041,295,5.0,
14043,295,5.0,
14045,338,5.0,
14047,338,5.0,
14049,98,5.0,
14051,98,5.0,
14053,98,5.0,
14055,98,5.0,
14057,98,5.0,
14059,328,5.0,
14061,328,5.0,
14063,328,5.0,
14065,328,5.0,
14067,62,50.0,
14068,62,10.0,
14069,62,5.0,
14070,326,5.0,
14072,326,5.0,
14074,326,5.0,
14076,326,5.0,
14078,326,5.0,
14080,326,5.0,
14082,326,5.0,
14084,326,5.0,
14086,326,5.0,
14088,326,5.0,
14090,326,5.0,
14092,326,5.0,
14094,326,5.0,
14096,326,5.0,
14098,326,5.0,
14100,211,5.0,
14102,46,5.0,
14104,46,5.0,
14106,46,5.0,
14108,46,5.0,
14110,46,5.0,
14112,46,5.0,
14114,46,10.0,
14116,46,10.0,
14118,46,10.0,
14120,46,10.0,
14122,46,10.0,
14124,46,10.0,
14126,764,5.0,
14127,763,5.0,
14128,769,5.0,
14130,769,5.0,
14132,769,5.0,
14134,766,5.0,
14136,766,5.0,
14138,766,5.0,
14140,43,5.0,
14142,43,5.0,
14144,767,5.0,
14146,767,5.0,
14148,68,5.0,
14150,68,5.0,
14152,68,5.0,
14154,68,5.0,
14156,68,5.0,
14158,68,5.0,
14160,71,5.0,
14162,71,5.0,
14164,71,5.0,
14166,71,5.0,
14168,71,5.0,
14170,71,5.0,
14172,76,20.0,
14174,76,20.0,
14176,76,10.0,
14178,76,10.0,
14180,76,2.5,
14182,76,2.5,
14184,76,5.0,
14186,76,5.0,
14188,72,50.0,
14190,72,50.0,
14192,72,10.0,
14194,72,10.0,
14196,72,2.5,
14198,72,2.5,
14200,72,5.0,
14202,72,5.0,
14204,72,50.0,
14206,72,50.0,
14208,72,50.0,
14210,72,10.0,
14212,72,2.5,
14214,72,5.0,
14218,72,2.5,
14220,72,10.0,
14222,72,10.0,
14224,72,2.5,
14226,72,5.0,
14228,72,5.0,
14230,285,5.0,
14232,285,5.0,
14234,330,100.0,
14236,212,5.0,
14238,213,5.0,
14240,209,5.0,
14242,52,5.0,
14244,52,5.0,
14246,52,5.0,
14248,52,5.0,
14250,52,5.0,
14252,52,5.0,
14254,52,5.0,
14256,52,5.0,
14258,52,5.0,
14260,52,5.0,
14262,65,5.0,
14264,65,5.0,
14266,65,5.0,
14268,65,5.0,
14270,65,5.0,
14272,74,10.0,
14274,74,10.0,
14276,74,10.0,
14278,74,10.0,
14280,74,20.0,
14282,74,20.0,
14284,74,20.0,
14286,74,20.0,
14292,314,0.1,
14293,314,0.5,
14295,745,1.0,
14296,745,1.0,
14297,745,1.0,
14298,745,1.0,
14299,745,1.0,
14343,404,4000.0,
14358,314,0.2,
14375,74,20.0,
14377,74,20.0,
14379,74,20.0,
14381,74,20.0,
14383,74,20.0,
14385,74,20.0,
14387,74,20.0,
14389,74,20.0,
14391,74,20.0,
14393,74,20.0,
14395,74,20.0,
14397,74,20.0,
14399,74,20.0,
14401,74,20.0,
14403,74,20.0,
14405,74,20.0,
14407,74,20.0,
14409,74,20.0,
14411,74,20.0,
14413,74,20.0,
14415,74,20.0,
14417,53,20.0,
14419,53,20.0,
